[Info  - 3:44:12 PM] Linter is running.
[Warn  - 3:44:51 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:44:51 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:44:52 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:44:54 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:44:54 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:44:56 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:44:57 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:44:57 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:44:57 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:44:58 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:44:59 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:00 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:02 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:03 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:05 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:06 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:08 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:09 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:10 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:10 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:11 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:11 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:12 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:14 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:14 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:15 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:16 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:17 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:17 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:25 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:25 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:26 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:27 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:27 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:28 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:29 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:30 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:33 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:35 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:36 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:36 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:36 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:37 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:37 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:40 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:43 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:44 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:45 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:45 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:46 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:47 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:47 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:48 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:48 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:48 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:49 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:50 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:53 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:53 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:54 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 3:45:56 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:00:57 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:01 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:02 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:03 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:03 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:04 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:05 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:06 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:07 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:08 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:11 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:11 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:12 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:13 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:13 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:14 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:15 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:16 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:16 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:17 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:18 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:18 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:19 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:23 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:24 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:01:25 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:58:12 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:58:13 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:58:50 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:58:52 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:58:54 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:58:54 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:58:55 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:58:56 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:00 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:01 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:01 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:06 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:08 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:13 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:15 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:15 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:22 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:22 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:24 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:25 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:27 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:27 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:28 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:28 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:30 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:31 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:45 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:48 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:51 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:51 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:52 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:53 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:53 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:54 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:55 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:55 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:55 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 4:59:55 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:01 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:02 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:02 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:03 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:04 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:05 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:07 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:08 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:28 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:31 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:32 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:35 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
[Warn  - 5:00:36 PM] vscode-tslint: Cannot read tslint configuration - 'Failed to load /var/www/html/tslint.json: Could not find custom rule directory: codelyzer'
